pgNo,startX,startY,endX,endY,w,h,fntSize,txtColor,txtFnt,pgW,pgH,topMargin,bottomMargin,leftMargin,rightMargin,o,docName,label
2,288.48,267.83,289.68,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,288.48,551.7600024,i,Boparais.pdf,Undefined
2,289.44,267.83,290.64,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,289.44,550.8000024,l,Boparais.pdf,Undefined
2,291.36,267.83,294,270.24,2.64,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,291.36,547.4400024,T,Boparais.pdf,Undefined
2,293.76,267.83,295.92,270.24,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,293.76,545.5200024,h,Boparais.pdf,Undefined
2,295.68,267.83,297.6,270.24,1.92,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,295.68,543.8400024,e,Boparais.pdf,Undefined
2,297.6,267.83,299.76,270.24,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,297.6,541.6800024,o,Boparais.pdf,Undefined
2,299.52,267.83,301.68,270.24,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,299.52,539.7600024,g,Boparais.pdf,Undefined
2,301.44,267.83,302.52,270.24,1.08,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,301.44,538.9200024,",",Boparais.pdf,Undefined
2,303.36,267.83,306.48,270.24,3.12,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,303.36,534.9600024,D,Boparais.pdf,Undefined
2,305.76,267.83,306.96,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,305.76,534.4800024,i,Boparais.pdf,Undefined
2,306.72,267.83,308.4,270.24,1.68,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,306.72,533.0400024,s,Boparais.pdf,Undefined
2,308.16,267.83,309.36,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,308.16,532.0800024,t,Boparais.pdf,Undefined
2,309.6,267.83,310.8,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,309.6,530.6400024,t,Boparais.pdf,Undefined
2,312,267.83,314.4,270.24,2.4,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,312,527.0400024,S,Boparais.pdf,Undefined
2,313.92,267.83,316.08,270.24,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,313.92,525.3600024,h,Boparais.pdf,Undefined
2,315.84,267.83,317.04,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,315.84,524.4000024,i,Boparais.pdf,Undefined
2,316.8,267.83,320.16,270.24,3.36,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,316.8,521.2800024,m,Boparais.pdf,Undefined
2,320.16,267.83,321.36,270.24,1.2,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,320.16,520.0800024,l,Boparais.pdf,Undefined
2,321.12,267.83,323.04,270.24,1.92,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,267.83,324.9600122,321.12,518.4000024,a,Boparais.pdf,Undefined
2,361.44,271.88,363.84,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,361.44,477.6000024,3,Boparais.pdf,Undefined
2,364.32,271.88,366.72,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,364.32,474.7200024,5,Boparais.pdf,Undefined
2,367.2,271.88,369.6,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,367.2,471.8400024,8,Boparais.pdf,Undefined
2,370.08,271.88,372.48,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,370.08,468.9600024,8,Boparais.pdf,Undefined
2,379.2,271.88,381.6,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,379.2,459.8400024,0,Boparais.pdf,Undefined
2,382.08,271.88,384.48,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,382.08,456.9600024,9,Boparais.pdf,Undefined
2,384.96,271.88,387.36,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,384.96,454.0800024,9,Boparais.pdf,Undefined
2,407.04,266.87,409.44,269.28,2.4,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,407.04,432.0000024,F,Boparais.pdf,Undefined
2,409.44,266.87,412.56,269.28,3.12,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,409.44,428.8800024,A,Boparais.pdf,Undefined
2,412.32,266.87,415.2,269.28,2.88,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,412.32,426.2400024,C,Boparais.pdf,Undefined
2,414.72,266.87,416.16,269.28,1.44,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,414.72,425.2800024,I,Boparais.pdf,Undefined
2,416.16,266.87,418.8,269.28,2.64,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,416.16,422.6400024,L,Boparais.pdf,Undefined
2,418.56,266.87,420,269.28,1.44,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,418.56,421.4400024,I,Boparais.pdf,Undefined
2,420,266.87,422.64,269.28,2.64,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,420,418.8000024,T,Boparais.pdf,Undefined
2,422.4,266.87,425.52,269.28,3.12,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,266.87,325.9200122,422.4,415.9200024,Y,Boparais.pdf,Undefined
2,407.04,272.15,409.44,274.56,2.4,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,407.04,432.0000024,S,Boparais.pdf,Undefined
2,408.96,272.15,411.6,274.56,2.64,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,408.96,429.8400024,E,Boparais.pdf,Undefined
2,411.36,272.15,414.24,274.56,2.88,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,411.36,427.2000024,R,Boparais.pdf,Undefined
2,414.24,272.15,417.36,274.56,3.12,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,414.24,424.0800024,V,Boparais.pdf,Undefined
2,416.64,272.15,418.08,274.56,1.44,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,416.64,423.3600024,I,Boparais.pdf,Undefined
2,418.08,272.15,420.96,274.56,2.88,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,418.08,420.4800024,C,Boparais.pdf,Undefined
2,420.48,272.15,423.12,274.56,2.64,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,420.48,418.3200024,E,Boparais.pdf,Undefined
2,434.88,271.88,437.55,274.56,2.67,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,434.88,403.8900024,F,Boparais.pdf,Undefined
2,437.28,271.88,438.61,274.56,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,437.28,402.8300024,/,Boparais.pdf,Undefined
2,439.68,271.88,443.15,274.56,3.47,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,439.68,398.2900024,A,Boparais.pdf,Undefined
2,459.36,271.88,461.76,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,459.36,379.6800024,1,Boparais.pdf,Undefined
2,477.12,272.15,479.28,274.56,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,477.12,362.1600024,8,Boparais.pdf,Undefined
2,480.48,272.15,483.6,274.56,3.12,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,480.48,357.8400024,H,Boparais.pdf,Undefined
2,483.36,272.15,486.24,274.56,2.88,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,483.36,355.2000024,R,Boparais.pdf,Undefined
2,486.24,272.15,488.64,274.56,2.4,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,272.15,320.6400122,486.24,352.8000024,S,Boparais.pdf,Undefined
2,497.76,271.88,500.16,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,497.76,341.2800024,1,Boparais.pdf,Undefined
2,500.64,271.88,503.04,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,500.64,338.4000024,2,Boparais.pdf,Undefined
2,503.52,271.88,505.92,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,503.52,335.5200024,7,Boparais.pdf,Undefined
2,506.4,271.88,508.8,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,506.4,332.6400024,5,Boparais.pdf,Undefined
2,509.28,271.88,511.68,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,509.28,329.7600024,5,Boparais.pdf,Undefined
2,524.16,271.88,526.56,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,524.16,314.8800024,3,Boparais.pdf,Undefined
2,527.04,271.88,529.44,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,527.04,312.0000024,1,Boparais.pdf,Undefined
2,551.52,271.88,553.92,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,551.52,287.5200024,1,Boparais.pdf,Undefined
2,554.4,271.88,556.8,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,554.4,284.6400024,2,Boparais.pdf,Undefined
2,557.28,271.88,559.68,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,557.28,281.7600024,7,Boparais.pdf,Undefined
2,560.16,271.88,562.56,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,560.16,278.8800024,5,Boparais.pdf,Undefined
2,563.04,271.88,565.44,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,563.04,276.0000024,5,Boparais.pdf,Undefined
2,565.92,271.88,567.12,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,565.92,274.3200024,.,Boparais.pdf,Undefined
2,566.88,271.88,569.28,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,566.88,272.1600024,0,Boparais.pdf,Undefined
2,569.76,271.88,572.16,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,569.76,269.2800024,0,Boparais.pdf,Undefined
2,591.84,271.88,594.24,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,591.84,247.2000024,0,Boparais.pdf,Undefined
2,608.16,271.88,610.56,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,608.16,230.8800024,4,Boparais.pdf,Undefined
2,611.04,271.88,613.44,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,611.04,228.0000024,1,Boparais.pdf,Undefined
2,613.92,271.88,616.32,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,613.92,225.1200024,1,Boparais.pdf,Undefined
2,616.8,271.88,618,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,616.8,223.4400024,.,Boparais.pdf,Undefined
2,617.76,271.88,620.16,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,617.76,221.2800024,4,Boparais.pdf,Undefined
2,620.64,271.88,623.04,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,620.64,218.4000024,5,Boparais.pdf,Undefined
2,636.48,271.88,638.88,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,636.48,202.5600024,0,Boparais.pdf,Undefined
2,639.36,271.88,640.56,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,639.36,200.8800024,.,Boparais.pdf,Undefined
2,640.32,271.88,642.72,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,640.32,198.7200024,0,Boparais.pdf,Undefined
2,643.2,271.88,645.6,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,643.2,195.8400024,0,Boparais.pdf,Undefined
2,660.48,271.88,662.88,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,660.48,178.5600024,1,Boparais.pdf,Undefined
2,663.36,271.88,665.76,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,663.36,175.6800024,2,Boparais.pdf,Undefined
2,666.24,271.88,668.64,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,666.24,172.8000024,7,Boparais.pdf,Undefined
2,669.12,271.88,671.52,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,669.12,169.9200024,5,Boparais.pdf,Undefined
2,672,271.88,674.4,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,672,167.0400024,5,Boparais.pdf,Undefined
2,674.88,271.88,676.08,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,674.88,165.3600024,.,Boparais.pdf,Undefined
2,675.84,271.88,678.24,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,675.84,163.2000024,0,Boparais.pdf,Undefined
2,678.72,271.88,681.12,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,678.72,160.3200024,0,Boparais.pdf,Undefined
2,704.64,271.88,707.04,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,704.64,134.4000024,2,Boparais.pdf,Undefined
2,707.52,271.88,709.92,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,707.52,131.5200024,2,Boparais.pdf,Undefined
2,710.4,271.88,712.8,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,710.4,128.6400024,9,Boparais.pdf,Undefined
2,713.28,271.88,715.68,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,713.28,125.7600024,5,Boparais.pdf,Undefined
2,716.16,271.88,717.36,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,716.16,124.0800024,.,Boparais.pdf,Undefined
2,717.12,271.88,719.52,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,717.12,121.9200024,9,Boparais.pdf,Undefined
2,720,271.88,722.4,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,720,119.0400024,0,Boparais.pdf,Undefined
2,732.96,271.88,735.36,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,732.96,106.0800024,1,Boparais.pdf,Undefined
2,735.84,271.88,738.24,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,735.84,103.2000024,5,Boparais.pdf,Undefined
2,738.72,271.88,741.12,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,738.72,100.3200024,0,Boparais.pdf,Undefined
2,741.6,271.88,744,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,741.6,97.44000244,5,Boparais.pdf,Undefined
2,744.48,271.88,746.88,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,744.48,94.56000244,0,Boparais.pdf,Undefined
2,747.36,271.88,748.56,274.56,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,747.36,92.88000244,.,Boparais.pdf,Undefined
2,748.32,271.88,750.72,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,748.32,90.72000244,9,Boparais.pdf,Undefined
2,751.2,271.88,753.6,274.56,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,751.2,87.84000244,0,Boparais.pdf,Undefined
2,756.96,271.88,760.16,274.56,3.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,271.88,320.6400122,756.96,81.28000244,C,Boparais.pdf,Undefined
2,65.76,285.8,70.03,288.48,4.27,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,65.76,771.4100024,M,Boparais.pdf,Undefined
2,69.6,285.8,71.73,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,69.6,769.7100024,a,Boparais.pdf,Undefined
2,72,285.8,74.4,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,72,767.0400024,y,Boparais.pdf,Undefined
2,74.4,285.8,76,288.48,1.6,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,74.4,765.4400024,-,Boparais.pdf,Undefined
2,75.84,285.8,78.24,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,75.84,763.2000024,1,Boparais.pdf,Undefined
2,78.72,285.8,81.12,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,78.72,760.3200024,9,Boparais.pdf,Undefined
2,84.48,285.8,87.68,288.48,3.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,84.48,753.7600024,B,Boparais.pdf,Undefined
2,87.36,285.8,89.76,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,87.36,751.6800024,o,Boparais.pdf,Undefined
2,89.76,285.8,92.16,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,89.76,749.2800024,p,Boparais.pdf,Undefined
2,92.64,285.8,94.77,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,92.64,746.6700024,a,Boparais.pdf,Undefined
2,95.04,285.8,96.64,288.48,1.6,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,95.04,744.8000024,r,Boparais.pdf,Undefined
2,96.96,285.8,99.09,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,96.96,742.3500024,a,Boparais.pdf,Undefined
2,99.36,285.8,100.69,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,99.36,740.7500024,i,Boparais.pdf,Undefined
2,100.8,285.8,101.66,288.48,0.86,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,100.8,739.7800024,,Boparais.pdf,Undefined
2,101.76,285.8,103.63,288.48,1.87,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,101.76,737.8100024,s,Boparais.pdf,Undefined
2,104.64,285.8,108.91,288.48,4.27,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,104.64,732.5300024,M,Boparais.pdf,Undefined
2,108.48,285.8,110.61,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,108.48,730.8300024,a,Boparais.pdf,Undefined
2,110.88,285.8,112.48,288.48,1.6,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,110.88,728.9600024,r,Boparais.pdf,Undefined
2,112.8,285.8,114.13,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,112.8,727.3100024,t,Boparais.pdf,Undefined
2,114.24,285.8,115.57,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,114.24,725.8700024,i,Boparais.pdf,Undefined
2,115.68,285.8,117.81,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,115.68,723.6300024,a,Boparais.pdf,Undefined
2,118.08,285.8,119.41,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,118.08,722.0300024,l,Boparais.pdf,Undefined
2,120.48,285.8,123.15,288.48,2.67,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,120.48,718.2900024,S,Boparais.pdf,Undefined
2,122.88,285.8,125.01,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,122.88,716.4300024,e,Boparais.pdf,Undefined
2,125.28,285.8,127.41,288.48,2.13,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,125.28,714.0300024,c,Boparais.pdf,Undefined
2,127.2,285.8,129.6,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,127.2,711.8400024,u,Boparais.pdf,Undefined
2,130.08,285.8,131.68,288.48,1.6,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,130.08,709.7600024,r,Boparais.pdf,Undefined
2,132,285.8,133.33,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,132,708.1100024,i,Boparais.pdf,Undefined
2,133.44,285.8,134.77,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,133.44,706.6700024,t,Boparais.pdf,Undefined
2,134.88,285.8,137.28,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,134.88,704.1600024,y,Boparais.pdf,Undefined
2,138.24,285.8,140.91,288.48,2.67,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,138.24,700.5300024,P,Boparais.pdf,Undefined
2,141.12,285.8,143.52,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,141.12,697.9200024,v,Boparais.pdf,Undefined
2,143.52,285.8,144.85,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,143.52,696.5900024,t,Boparais.pdf,Undefined
2,144.96,285.8,146.16,288.48,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,144.96,695.2800024,.,Boparais.pdf,Undefined
2,146.88,285.8,149.81,288.48,2.93,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,146.88,691.6300024,L,Boparais.pdf,Undefined
2,149.28,285.8,150.61,288.48,1.33,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,149.28,690.8300024,t,Boparais.pdf,Undefined
2,150.72,285.8,153.12,288.48,2.4,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,150.72,688.3200024,d,Boparais.pdf,Undefined
2,153.6,285.8,154.8,288.48,1.2,2.68,5.36,-16777216,Times-Roman,841.4400024,595.2000122,285.8,306.7200122,153.6,686.6400024,.,Boparais.pdf,Undefined
2,209.28,286.07,211.44,288.48,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,286.07,306.7200122,209.28,630.0000024,0,Boparais.pdf,Undefined
2,211.68,286.07,213.84,288.48,2.16,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,286.07,306.7200122,211.68,627.6000024,1,Boparais.pdf,Undefined
2,214.08,286.07,215.16,288.48,1.08,2.41,4.82,-16777216,Times-Roman,841.4400024,595.2000122,286.07,306.7200122,214.08,626.2800024,.,Boparais.pdf,Undefined
